1745356181.355324030 0.042311907  453274 
1745356181.355324745 0.042161942  453275 
1745356181.355325222 0.041998386  453276 
1745356181.355325699 0.041850328  453277 
1745356181.355326414 0.041701555  453278 
1745356181.355327129 0.041539192  453279 
1745356181.356343031 0.042406559  453280 
1745356181.356343985 0.042258263  453281 
1745356181.356344700 0.042089224  453282 
1745356181.356345415 0.041939497  453283 
1745356181.356345654 0.041774750  453284 
1745356181.356346130 0.041625500  453285 
1745356181.356346607 0.041475773  453286 
1745356181.356347084 0.041310310  453287 
1745356181.356347322 0.041160822  453288 
1745356181.356347799 0.041011095  453289 
1745356181.358671904 0.043055773  453290 
1745356181.358942032 0.043171883  453291 
1745356181.358943224 0.043025494  453292 
1745356181.358943701 0.042865515  453293 
1745356181.358944178 0.042718410  453294 
1745356181.358944654 0.042573690  453295 
1745356181.358945370 0.042415380  453296 
1745356181.358945847 0.042269945  453297 
1745356181.358946323 0.042125225  453298 
1745356181.358946800 0.041965961  453299 
1745356181.358947277 0.041819572  453300 
1745356181.358947754 0.041672230  453301 
1745356181.358948231 0.041525126  453302 
1745356181.358948946 0.041352034  453303 
1745356181.358949661 0.041201830  453304 
1745356181.358950138 0.041051149  453305 
1745356181.358950615 0.040899277  453306 
1745356181.360324144 0.042095423  453307 
1745356181.360325098 0.041946173  453308 
1745356181.360325575 0.041794777  453309 
1745356181.360326052 0.041630030  453310 
1745356181.360326529 0.041481256  453311 
1745356181.360326767 0.041333914  453312 
1745356181.360327244 0.041185141  453313 
1745356181.360328197 0.041016102  453314 
1745356181.364138365 0.044558287  453315 
1745356181.364140034 0.044406891  453316 
1745356181.364140511 0.044257164  453317 
1745356181.364140987 0.044097185  453318 
1745356181.364141703 0.043950796  453319 
1745356181.364142179 0.043805122  453320 
1745356181.364142656 0.043621302  453321 
1745356181.364144087 0.043477297  453322 
1745356181.364144564 0.043331146  453323 
1745356181.364145041 0.043169498  453324 
1745356181.364145756 0.043024778  453325 
1745356181.364145994 0.042841673  453326 
1745356181.364146709 0.042689323  453327 
1745356181.364146948 0.042540073  453328 
1745356181.364147425 0.042375803  453329 
1745356181.364147902 0.042226315  453330 
1745356181.364148378 0.042077065  453331 
1745356181.364148617 0.041913033  453332 
1745356181.364149094 0.041762352  453333 
1745356181.364149570 0.041613102  453334 
1745356181.364149809 0.041422844  453335 
1745356181.364150286 0.041272879  453336 
1745356181.364150524 0.041109085  453337 
1745356181.364151478 0.040958166  453338 
1745356181.368160248 0.044730186  453339 
1745356181.368162394 0.044570923  453340 
1745356181.368163109 0.044424772  453341 
1745356181.368163824 0.044265985  453342 
1745356181.368164778 0.044121504  453343 
1745356181.368165255 0.043963194  453344 
1745356181.368165493 0.043817997  453345 
1745356181.368165970 0.043672562  453346 
1745356181.368166685 0.043506384  453347 
1745356181.368167162 0.043358803  453348 
1745356181.368167639 0.043213844  453349 
1745356181.368168116 0.043023825  453350 
1745356181.368168831 0.042877913  453351 
1745356181.368169546 0.042542696  453352 
1745356181.368170023 0.042397261  453353 
1745356181.368170500 0.042234182  453354 
1745356181.368170738 0.042028189  453355 
1745356181.368171453 0.041881800  453356 
1745356181.368171930 0.041716576  453357 
1745356181.368172407 0.041572332  453358 
1745356181.368172646 0.041427851  453359 
1745356181.368173122 0.041282415  453360 
1745356181.368173599 0.041119337  453361 
1745356181.368174076 0.040974140  453362 
1745356181.371553183 0.044101238  453363 
1745356181.374306202 0.046707630  453364 
1745356181.374308109 0.046562910  453365 
1745356181.374308586 0.046418667  453366 
1745356181.374309301 0.046259642  453367 
1745356181.374309778 0.046114683  453368 
1745356181.374310493 0.045969486  453369 
1745356181.374311209 0.045785427  453370 
1745356181.374311686 0.045640707  453371 
1745356181.374312639 0.045481205  453372 
1745356181.374313116 0.045336485  453373 
1745356181.374313593 0.045191526  453374 
1745356181.374314785 0.045032978  453375 
1745356181.374315262 0.044888020  453376 
1745356181.374315739 0.044743538  453377 
1745356181.374316216 0.044584990  453378 
1745356181.374316931 0.044441462  453379 
1745356181.374317408 0.044296741  453380 
1745356181.374317884 0.044117451  453381 
1745356181.374318361 0.043972254  453382 
1745356181.374318838 0.043826818  453383 
1745356181.374319792 0.043667555  453384 
1745356181.374320269 0.043521643  453385 
1745356181.374320745 0.043377161  453386 
1745356181.374321222 0.043218374  453387 
1745356181.374321699 0.043073416  453388 
1745356181.374322176 0.042811871  453389 
1745356181.374322653 0.042624712  453390 
1745356181.374323130 0.042455435  453391 
1745356181.374323606 0.042270660  453392 
1745356181.374324322 0.042122364  453393 
1745356181.374324799 0.041977167  453394 
1745356181.374325037 0.041814566  453395 
1745356181.374325514 0.041670799  453396 
1745356181.374325991 0.041512728  453397 
1745356181.374326468 0.041368484  453398 
1745356181.374326944 0.041224241  453399 
1745356181.374327421 0.041067362  453400 
1745356181.374328136 0.040924072  453401 
1745356181.374999285 0.041448832  453402 
1745356181.375000477 0.041244268  453403 
1745356181.375000954 0.041094780  453404 
1745356181.375001669 0.040945768  453405 
1745356181.380222559 0.045973778  453406 
1745356181.380224705 0.045820236  453407 
1745356181.380225182 0.045670986  453408 
1745356181.380226851 0.045508623  453409 
1745356181.380227566 0.045361996  453410 
1745356181.380228043 0.045213461  453411 
1745356181.380228519 0.045051575  453412 
1745356181.380228996 0.044789553  453413 
1745356181.380229473 0.044622183  453414 
1745356181.380230188 0.044474602  453415 
1745356181.380230904 0.044325352  453416 
1745356181.380231619 0.044156313  453417 
1745356181.380232096 0.044005394  453418 
1745356181.380232573 0.043860435  453419 
1745356181.380233288 0.043699265  453420 
1745356181.380233765 0.043555498  453421 
1745356181.380234480 0.043413401  453422 
1745356181.380234957 0.043254852  453423 
1745356181.380235434 0.043111324  453424 
1745356181.380235910 0.042967319  453425 
1745356181.380236626 0.042809963  453426 
1745356181.380236864 0.042666197  453427 
1745356181.380237341 0.042523384  453428 
1745356181.380238295 0.042367935  453429 
1745356181.380238771 0.042223930  453430 
1745356181.380239248 0.042078495  453431 
1745356181.380239725 0.041921139  453432 
1745356181.380239964 0.041777134  453433 
1745356181.383600950 0.044993162  453434 
1745356181.383602381 0.044836044  453435 
1745356181.383603096 0.044692039  453436 
1745356181.383603811 0.044549704  453437 
1745356181.383604765 0.044368744  453438 
1745356181.383605242 0.044123173  453439 
1745356181.383605719 0.043963671  453440 
1745356181.383606195 0.043819189  453441 
1745356181.383606672 0.043660164  453442 
1745356181.383607864 0.043516397  453443 
1745356181.383608341 0.043371439  453444 
1745356181.383608818 0.043205500  453445 
1745356181.383609533 0.043059587  453446 
1745356181.383610010 0.042914867  453447 
1745356181.383611441 0.042755842  453448 
1745356181.383612156 0.042611361  453449 
1745356181.383612633 0.042468786  453450 
1745356181.383613348 0.042311430  453451 
1745356181.383613825 0.042167425  453452 
1745356181.383614302 0.042023182  453453 
1745356181.383615017 0.041867733  453454 
1745356181.383615494 0.041723728  453455 
1745356181.383615971 0.041553020  453456 
1745356181.383616447 0.041390657  453457 
1745356181.383616924 0.041246891  453458 
1745356181.383617401 0.041102171  453459 
1745356181.383617878 0.040956974  453460 
1745356181.386232615 0.043427706  453461 
1745356181.386234045 0.043259382  453462 
1745356181.386234522 0.043113232  453463 
1745356181.386234999 0.042966843  453464 
1745356181.386235714 0.042822123  453465 
1745356181.386236191 0.042655706  453466 
1745356181.386236668 0.042512178  453467 
1745356181.386237144 0.042260885  453468 
1745356181.386237621 0.042116165  453469 
1745356181.386238098 0.041972876  453470 
1745356181.386238337 0.041808844  453471 
1745356181.386238813 0.041664362  453472 
1745356181.386239290 0.041521311  453473 
1745356181.386239767 0.041335344  453474 
1745356181.390509129 0.045459509  453475 
1745356181.390512705 0.045299292  453476 
1745356181.390513182 0.045295000  453477 
1745356181.390513897 0.045294523  453478 
1745356181.390514374 0.045294046  453479 
1745356181.390514612 0.045293331  453480 
1745356181.390515089 0.045292854  453481 
1745356181.390515566 0.045292377  453482 
1745356181.390516043 0.045291901  453483 
1745356181.390516520 0.045291424  453484 
1745356181.390516996 0.045290947  453485 
1745356181.390517473 0.045289516  453486 
1745356181.390517950 0.045289040  453487 
1745356181.390518188 0.045143604  453488 
1745356181.390518665 0.045141459  453489 
1745356181.390518904 0.045140505  453490 
1745356181.390519381 0.045140266  453491 
1745356181.390519857 0.045139551  453492 
1745356181.390520334 0.045139074  453493 
1745356181.390521288 0.045139074  453494 
1745356181.390522003 0.045138836  453495 
1745356181.390522480 0.045138359  453496 
1745356181.390522957 0.045137167  453497 
1745356181.390523195 0.045135736  453498 
1745356181.390523672 0.045135021  453499 
1745356181.390524864 0.045135021  453500 
1745356181.390525341 0.045134544  453501 
1745356181.390525818 0.045134068  453502 
1745356181.390526056 0.045133114  453503 
1745356181.390526533 0.045132637  453504 
1745356181.390527010 0.045132160  453505 
1745356181.390527487 0.045128822  453506 
1745356181.390527725 0.045127153  453507 
1745356181.390528202 0.045126200  453508 
1745356181.390528679 0.045124769  453509 
1745356181.390529156 0.045124054  453510 
1745356181.390530109 0.045124054  453511 
1745356181.390530348 0.045123339  453512 
1745356181.390531063 0.045123100  453513 
1745356181.390531540 0.045122623  453514 
1745356181.390532017 0.045121908  453515 
1745356181.390532494 0.045121431  453516 
1745356181.390532970 0.045120478  453517 
1745356181.390533447 0.045119762  453518 
1745356181.390533686 0.045118809  453519 
1745356181.390534163 0.045118093  453520 
1745356181.390534401 0.045116425  453521 
1745356181.390534878 0.045115709  453522 
1745356181.390535116 0.045114994  453523 
1745356181.390535593 0.045114517  453524 
1745356181.390536070 0.045114040  453525 
1745356181.390536547 0.045113325  453526 
1745356181.390537262 0.045113087  453527 
1745356181.390537977 0.045111656  453528 
1745356181.390538454 0.045111179  453529 
1745356181.390538931 0.045110703  453530 
1745356181.390539885 0.045110703  453531 
1745356181.390540361 0.045110226  453532 
1745356181.390540838 0.045109272  453533 
1745356181.390541077 0.045108080  453534 
1745356181.390541553 0.045107365  453535 
1745356181.390542030 0.045106649  453536 
1745356181.390542269 0.045104742  453537 
1745356181.390542746 0.045104027  453538 
1745356181.390543222 0.045093298  453539 
1745356181.390543461 0.045092344  453540 
1745356181.390543938 0.045091629  453541 
1745356181.390544176 0.045090914  453542 
1745356181.390544891 0.045090675  453543 
1745356181.390545368 0.045090199  453544 
1745356181.390545845 0.045089245  453545 
1745356181.390546560 0.045088768  453546 
1745356181.390547037 0.045088291  453547 
1745356181.390547514 0.045087814  453548 
1745356181.390547991 0.045087337  453549 
1745356181.390548468 0.045086384  453550 
1745356181.390548706 0.045085669  453551 
1745356181.390549183 0.045084953  453552 
1745356181.390549660 0.045084238  453553 
1745356181.390549898 0.045083284  453554 
1745356181.390550375 0.045082569  453555 
1745356181.390550852 0.045081854  453556 
1745356181.390551090 0.045081139  453557 
1745356181.390551567 0.045080662  453558 
1745356181.390552044 0.045079947  453559 
1745356181.390552998 0.045079947  453560 
1745356181.390553474 0.045079231  453561 
1745356181.390553951 0.045074940  453562 
1745356181.390554428 0.045073032  453563 
1745356181.390554905 0.045072317  453564 
1745356181.390555143 0.045071602  453565 
1745356181.391549349 0.046064377  453566 
1745356181.391551256 0.046064854  453567 
1745356181.391551495 0.046064138  453568 
1745356181.391552210 0.046063900  453569 
1745356181.391552687 0.045076370  453570 
1745356181.391553164 0.044855595  453571 
1745356181.391553640 0.044711351  453572 
1745356181.391554594 0.044544697  453573 
1745356181.391555071 0.041757822  453590 
1745356181.391555786 0.041614294  453591 
1745356181.391556501 0.041457176  453592 
1745356181.391556740 0.041274071  453593 
1745356181.391557217 0.041124821  453594 
1745356181.391557693 0.040961742  453595 
1745356181.395243645 0.044493437  453596 
1745356181.396005392 0.045092106  453597 
1745356181.396006584 0.044867992  453598 
1745356181.396007299 0.044724464  453599 
1745356181.396007776 0.044492722  453600 
1745356181.396008730 0.044346094  453601 
1745356181.396009207 0.044185877  453602 
1745356181.396009684 0.044039726  453603 
1745356181.396010160 0.043895006  453604 
1745356181.396010637 0.043734550  453605 
1745356181.396011829 0.043547869  453606 
1745356181.396012306 0.043336153  453607 
1745356181.396012783 0.043188572  453608 
1745356181.396013260 0.043042421  453609 
1745356181.396013737 0.042877436  453610 
1745356181.396013975 0.042731047  453611 
1745356181.396014690 0.042571783  453612 
1745356181.396015167 0.042428255  453613 
1745356181.396015882 0.042283773  453614 
1745356181.396016359 0.042124271  453615 
1745356181.396016836 0.041978598  453616 
1745356181.396017313 0.041832685  453617 
1745356181.396018028 0.041674137  453618 
1745356181.396018505 0.041529179  453619 
1745356181.396018744 0.041383505  453620 
1745356181.396019220 0.041223764  453621 
1745356181.396019697 0.041079760  453622 
1745356181.396020651 0.040935040  453623 
1745356181.396380424 0.041037083  453624 
1745356181.398648977 0.043029070  453625 
1745356181.398650408 0.042880774  453626 
1745356181.398650885 0.042735577  453627 
1745356181.398651361 0.042590618  453628 
1745356181.398652077 0.042407274  453629 
1745356181.398652554 0.042263508  453630 
1745356181.398653269 0.042119265  453631 
1745356181.398653984 0.041955709  453632 
1745356181.398654222 0.041810036  453633 
1745356181.398654699 0.041651249  453634 
1745356181.398655176 0.041506052  453635 
1745356181.398655653 0.041360378  453636 
1745356181.398655891 0.041201591  453637 
1745356181.398656607 0.041056633  453638 
1745356181.398657322 0.040911913  453639 
1745356181.400094986 0.042189121  453640 
1745356181.400095940 0.042044163  453641 
1745356181.400096178 0.041898251  453642 
1745356181.400096655 0.041730404  453643 
1745356181.400097132 0.041584492  453644 
1745356181.400097370 0.041437864  453645 
1745356181.400097847 0.041279316  453646 
1745356181.400098324 0.041132927  453647 
1745356181.400279760 0.041167259  453648 
1745356181.400280714 0.040937901  453649 
1745356181.402969360 0.043381691  453650 
1745356181.402970552 0.043217182  453651 
1745356181.402971268 0.043053150  453652 
1745356181.402971983 0.042908192  453653 
1745356181.402972460 0.042736769  453654 
1745356181.402972937 0.042591333  453655 
1745356181.402973413 0.042445898  453656 
1745356181.402973890 0.042286873  453657 
1745356181.402974129 0.042141438  453658 
1745356181.402974606 0.041979074  453659 
1745356181.402975082 0.041833639  453660 
1745356181.402975798 0.041683912  453661 
1745356181.402976274 0.041514158  453662 
1745356181.402976990 0.041368246  453663 
1745356181.402977228 0.041201591  453664 
1745356181.402978182 0.041056871  453665 
1745356181.402978659 0.040911674  453666 
1745356181.403556585 0.041299820  453667 
1745356181.403557777 0.041155815  453668 
1745356181.403558493 0.040987253  453669 
1745356181.412415504 0.049571037  453670 
1745356181.415148497 0.052064657  453671 
1745356181.415155649 0.051659822  453672 
1745356181.415156841 0.051512480  453673 
1745356181.415157795 0.051347017  453674 
1745356181.415158987 0.051343203  453675 
1745356181.415159941 0.051343203  453676 
1745356181.415160894 0.051342964  453677 
1745356181.415161848 0.051342964  453678 
1745356181.415162802 0.051342964  453679 
1745356181.415163755 0.051342964  453680 
1745356181.415164709 0.051342964  453681 
1745356181.415165901 0.051343203  453682 
1745356181.415166616 0.050982475  453683 
1745356181.415167570 0.050780296  453684 
1745356181.415168285 0.050597906  453685 
1745356181.415169477 0.050434351  453686 
1745356181.415171146 0.050289154  453687 
1745356181.415172100 0.049918413  453688 
1745356181.415173054 0.049755812  453689 
1745356181.415174007 0.049612522  453690 
1745356181.415175438 0.049451828  453691 
1745356181.415176153 0.049307823  453692 
1745356181.415177107 0.049143553  453693 
1745356181.415180445 0.048981667  453694 
1745356181.415181398 0.048819304  453695 
1745356181.415182352 0.048657656  453696 
1745356181.415183544 0.048516750  453697 
1745356181.415185928 0.048377275  453698 
1745356181.415187120 0.048176289  453699 
1745356181.415188074 0.048012257  453700 
1745356181.415189028 0.047770500  453701 
1745356181.415189981 0.047584295  453702 
1745356181.415192366 0.047417879  453703 
1745356181.415193081 0.047254562  453704 
1745356181.415194035 0.047090054  453705 
1745356181.415194750 0.046924353  453706 
1745356181.415195465 0.046772718  453707 
1745356181.415196419 0.046621323  453708 
1745356181.415197134 0.046448469  453709 
1745356181.415198088 0.046276331  453710 
1745356181.415198803 0.046100855  453711 
1745356181.415199757 0.045924425  453712 
1745356181.415200472 0.045751095  453713 
1745356181.415201187 0.045603275  453714 
1745356181.415202379 0.045454741  453715 
1745356181.415203333 0.045284986  453716 
1745356181.415204048 0.045115948  453717 
1745356181.415205002 0.044948339  453718 
1745356181.415206671 0.044799328  453719 
1745356181.415207863 0.044628859  453720 
1745356181.415208578 0.044462204  453721 
1745356181.415225029 0.044300795  453722 
1745356181.415225983 0.044106007  453723 
1745356181.415236712 0.043966055  453724 
1745356181.415237665 0.043689251  453725 
1745356181.415238380 0.043519735  453726 
1745356181.415239096 0.043370008  453727 
1745356181.415240049 0.043201447  453728 
1745356181.415240765 0.043033600  453729 
1745356181.415242195 0.042866468  453730 
1745356181.415243149 0.042717934  453731 
1745356181.415243864 0.042552948  453732 
1745356181.415244818 0.042405367  453733 
1745356181.415246010 0.042237520  453734 
1745356181.415247202 0.042093039  453735 
1745356181.415248156 0.041942835  453736 
1745356181.415249109 0.041779041  453737 
1745356181.415250063 0.041631222  453738 
1745356181.415250778 0.041484594  453739 
1745356181.415251493 0.041323185  453740 
1745356181.415252209 0.041175842  453741 
1745356181.415252924 0.041026354  453742 
1745356181.415254116 0.040861607  453743 
1745356181.416615009 0.042075157  453744 
1745356181.416619539 0.041932344  453745 
1745356181.416620493 0.041785002  453746 
1745356181.416621208 0.041640282  453747 
1745356181.416621923 0.041465998  453748 
1745356181.416622400 0.041317701  453749 
1745356181.416624546 0.041172743  453750 
1745356181.416625738 0.040990829  453751 
1745356181.417366028 0.041500807  453752 
1745356181.417367458 0.041335821  453753 
1745356181.417367935 0.041184187  453754 
1745356181.417368889 0.041020155  453755 
1745356181.417979002 0.041479826  453756 
1745356181.417983055 0.041317225  453757 
1745356181.417984009 0.041169167  453758 
1745356181.417984724 0.041022778  453759 
1745356181.417986393 0.040858984  453760 
1745356181.418222189 0.040946960  453761 
1745356181.418697596 0.041260004  453762 
1745356181.418699980 0.041114330  453763 
1745356181.418700695 0.040967464  453764 
1745356181.418702126 0.040807724  453765 
1745356181.419201851 0.041159868  453766 
1745356181.419205666 0.041015863  453767 
1745356181.419207335 0.040855885  453768 
1745356181.420567274 0.042068005  453769 
1745356181.420570135 0.041924000  453770 
1745356181.420571089 0.041762590  453771 
1745356181.420571804 0.041615248  453772 
1745356181.420572758 0.041469097  453773 
1745356181.420573473 0.041218281  453774 
1745356181.420574903 0.040954351  453775 
1745356181.420738220 0.040968657  453776 
1745356181.421173096 0.041254520  453777 
1745356181.421175480 0.041087866  453778 
1745356181.421176672 0.040940046  453779 
1745356181.422111034 0.041711807  453780 
1745356181.422113419 0.041565657  453781 
1745356181.422115088 0.041419268  453782 
1745356181.423039198 0.042157412  453783 
1745356181.423042297 0.042013168  453784 
1745356181.423043489 0.041851759  453785 
1745356181.423044443 0.041701794  453786 
1745356181.423045158 0.041538239  453787 
1745356181.423046112 0.041393042  453788 
1745356181.423047066 0.041248798  453789 
1745356181.423048019 0.041091681  453790 
1745356181.423049212 0.040949345  453791 
1745356181.423517704 0.041259527  453792 
1745356181.423519850 0.041117907  453793 
1745356181.423520565 0.040966988  453794 
1745356181.423521996 0.040784836  453795 
1745356181.424128056 0.041133881  453796 
1745356181.424130201 0.040990114  453797 
1745356181.424156189 0.040851593  453798 
1745356181.426651001 0.042922020  453799 
1745356181.426661015 0.042926550  453800 
1745356181.426662445 0.042926788  453801 
1745356181.426663160 0.042926311  453802 
1745356181.426664114 0.042926311  453803 
1745356181.426665068 0.042926073  453804 
1745356181.426665783 0.042925835  453805 
1745356181.426666737 0.042925835  453806 
1745356181.426668167 0.042926311  453807 
1745356181.426669121 0.042926311  453808 
1745356181.426670074 0.042926311  453809 
1745356181.426670790 0.042926073  453810 
1745356181.426671743 0.042925835  453811 
1745356181.426672697 0.042925835  453812 
1745356181.426673889 0.042925835  453813 
1745356181.426675081 0.042926073  453814 
1745356181.426675797 0.042925119  453815 
1745356181.426676750 0.042925119  453816 
1745356181.426679134 0.042926550  453817 
1745356181.426680803 0.042926550  453818 
1745356181.426681519 0.042926073  453819 
1745356181.426682711 0.042926311  453820 
1745356181.426927805 0.043170214  453821 
1745356181.426932812 0.043174267  453822 
1745356181.426936150 0.043175936  453823 
1745356181.426937342 0.043175936  453824 
1745356181.426938295 0.043175936  453825 
1745356181.426939249 0.043175936  453826 
1745356181.426940203 0.043175936  453827 
1745356181.426940918 0.043174982  453828 
1745356181.426941872 0.043174982  453829 
1745356181.426943302 0.043174982  453830 
1745356181.426944256 0.043173075  453831 
1745356181.426945210 0.043172836  453832 
1745356181.426946163 0.043172836  453833 
1745356181.426947832 0.043173552  453834 
1745356181.426949024 0.043173790  453835 
1745356181.426949978 0.043173790  453836 
1745356181.426950932 0.043173313  453837 
1745356181.426951885 0.043173313  453838 
1745356181.426952839 0.043173313  453839 
1745356181.426953554 0.043171406  453840 
1745356181.426954508 0.043171167  453841 
1745356181.426955462 0.043170929  453842 
1745356181.426956415 0.043170929  453843 
1745356181.426957369 0.043170929  453844 
1745356181.426958323 0.043170929  453845 
1745356181.426959753 0.043171406  453846 
1745356181.426961184 0.043171883  453847 
1745356181.426963091 0.043171406  453848 
1745356181.426963806 0.043171167  453849 
1745356181.426964760 0.043171167  453850 
1745356181.426966190 0.043171644  453851 
1745356181.426967621 0.043171644  453852 
1745356181.426968336 0.043171167  453853 
1745356181.426969290 0.043171167  453854 
1745356181.426970243 0.043170929  453855 
1745356181.426971197 0.043169975  453856 
1745356181.426972151 0.043169498  453857 
1745356181.426973104 0.043169498  453858 
1745356181.426973820 0.043168783  453859 
1745356181.426974773 0.043168783  453860 
1745356181.426975727 0.043168783  453861 
1745356181.426977873 0.043169975  453862 
1745356181.426978827 0.043157101  453863 
1745356181.426979780 0.043156862  453864 
1745356181.426980734 0.043156862  453865 
1745356181.426981688 0.043156385  453866 
1745356181.426982403 0.043156147  453867 
1745356181.426998615 0.043171167  453868 
1745356181.426999807 0.043171406  453869 
1745356181.427000761 0.043171406  453870 
1745356181.427001476 0.043171406  453871 
1745356181.427002430 0.043171167  453872 
1745356181.427003622 0.043171406  453873 
1745356181.427004576 0.043171406  453874 
1745356181.427005529 0.043171406  453875 
1745356181.427006483 0.043170929  453876 
1745356181.427007437 0.043170214  453877 
1745356181.427008390 0.043169975  453878 
1745356181.427009344 0.043169737  453879 
1745356181.427010059 0.043169260  453880 
1745356181.427011013 0.043169260  453881 
1745356181.427011967 0.043169260  453882 
1745356181.427012682 0.043169022  453883 
1745356181.427013636 0.043168545  453884 
1745356181.427014589 0.043168545  453885 
1745356181.427015543 0.043168306  453886 
1745356181.427016497 0.043168306  453887 
1745356181.427017212 0.043167353  453888 
1745356181.427018166 0.043167353  453889 
1745356181.427019119 0.043167353  453890 
1745356181.427020073 0.043167353  453891 
1745356181.427020788 0.043166637  453892 
1745356181.427021742 0.042145729  453893 
1745356181.427022457 0.041958570  453894 
1745356181.427023411 0.041740179  453895 
1745356181.427024364 0.041559219  453896 
1745356181.427350044 0.041097403  453901 
1745356181.427354813 0.040950298  453902 
1745356181.427955389 0.041390657  453903 
1745356181.427958012 0.041242838  453904 
1745356181.427958965 0.041095972  453905 
1745356181.427959681 0.040951252  453906 
1745356181.427961111 0.040782690  453907 
1745356181.429059029 0.041733027  453908 
1745356181.429061174 0.041397333  453909 
1745356181.429062843 0.041111946  453910 
1745356181.429735184 0.041480541  453911 
1745356181.429737568 0.041181087  453912 
1745356181.429738998 0.040880919  453913 
1745356181.430454731 0.041294336  453914 
1745356181.430456400 0.040995359  453915 
1745356181.431324005 0.041562557  453916 
1745356181.431325197 0.041264534  453917 
1745356181.431325912 0.040954113  453918 
1745356181.431999445 0.041349173  453919 
1745356181.432001114 0.041049480  453920 
1745356181.432551622 0.041299582  453921 
1745356181.432552814 0.040966511  453922 
1745356181.433166265 0.041277170  453923 
1745356181.433167458 0.040977955  453924 
1745356181.433612347 0.041122675  453925 
1745356181.434129000 0.041339636  453926 
1745356181.434130192 0.041040659  453927 
1745356181.434983730 0.041593313  453928 
1745356181.434984684 0.041293383  453929 
1745356181.434985399 0.040993929  453930 
1745356181.435737848 0.041446447  453931 
1745356181.435739994 0.041149139  453932 
1745356181.436512947 0.041621923  453933 
1745356181.436513901 0.041321993  453934 
1745356181.436514854 0.040991068  453935 
1745356181.437211037 0.041385412  453936 
1745356181.437212467 0.041097164  453937 
1745356181.437854528 0.041438341  453938 
1745356181.437855721 0.041148901  453939 
1745356181.438580275 0.041581631  453940 
1745356181.438581228 0.041301727  453941 
1745356181.438581944 0.041009903  453942 
1745356181.438843489 0.040979147  453943 
1745356181.439411879 0.041255474  453944 
1745356181.439413071 0.040963888  453945 
1745356181.440067768 0.041326284  453946 
1745356181.440068960 0.041034698  453947 
1745356181.440339088 0.041013002  453948 
1745356181.441016197 0.041320086  453949 
1745356181.441017151 0.041025877  453950 
1745356181.441757202 0.041418314  453951 
1745356181.441759586 0.041045427  453952 
1745356181.442049265 0.041012764  453953 
1745356181.442286015 0.040957451  453954 
1745356181.443561792 0.041924953  453955 
1745356181.443564653 0.041626453  453956 
1745356181.443565130 0.041337729  453957 
1745356181.443565845 0.041054487  453958 
1745356181.443840742 0.041018009  453959 
1745356181.444072723 0.040956974  453960 
1745356181.444606066 0.041234732  453961 
1745356181.444607735 0.040948153  453962 
1745356181.444929838 0.040970087  453963 
1745356181.446494579 0.042077303  453964 
1745356181.446496487 0.041667700  453965 
1745356181.446496964 0.041523695  453966 
1745356181.446497440 0.041380405  453967 
1745356181.446497917 0.041239500  453968 
1745356181.446498632 0.041088104  453969 
1745356181.447543621 0.041775227  453970 
1745356181.447544575 0.041548491  453971 
1745356181.447545052 0.041389704  453972 
1745356181.447545290 0.041245699  453973 
1745356181.447545767 0.041101694  453974 
1745356181.447546482 0.040945292  453975 
1745356181.448151588 0.041404724  453976 
1745356181.448152304 0.041261196  453977 
1745356181.448152781 0.041115284  453978 
1745356181.448153257 0.040973186  453979 
1745356181.452291250 0.044648409  453980 
1745356181.452292681 0.044476509  453981 
1745356181.452293158 0.044248104  453982 
1745356181.452293396 0.044090033  453983 
1745356181.452293873 0.043945789  453984 
1745356181.452294350 0.043801785  453985 
1745356181.452294827 0.043643236  453986 
1745356181.452296019 0.043496847  453987 
1745356181.452296495 0.043353796  453988 
1745356181.452296972 0.043196440  453989 
1745356181.452297449 0.043049574  453990 
1745356181.452297926 0.042901516  453991 
1745356181.452298164 0.042739153  453992 
1745356181.452298641 0.042590857  453993 
1745356181.452299356 0.042442799  453994 
1745356181.452299833 0.042280436  453995 
1745356181.452300310 0.042131662  453996 
1745356181.452300787 0.041983366  453997 
1745356181.452301264 0.041795254  453998 
1745356181.452301502 0.041645765  453999 
1745356181.452301979 0.041482210  454000 
1745356181.452302456 0.041335106  454001 
1745356181.452302933 0.041187763  454002 
1745356181.452303410 0.040955305  454003 
1745356181.454617023 0.042993069  454004 
1745356181.454618454 0.042844534  454005 
1745356181.454618692 0.042695284  454006 
1745356181.454619169 0.042533875  454007 
1745356181.454619646 0.042384863  454008 
1745356181.454619884 0.042236567  454009 
1745356181.454620361 0.042067289  454010 
1745356181.454620600 0.041919470  454011 
1745356181.454621077 0.041773081  454012 
1745356181.454621792 0.041603327  454013 
1745356181.454622030 0.041455030  454014 
1745356181.454622507 0.041307926  454015 
1745356181.454622984 0.041116714  454016 
1745356181.454623461 0.040968418  454017 
1745356181.455683708 0.041864872  454018 
1745356181.455685377 0.041718483  454019 
1745356181.455686092 0.041570425  454020 
1745356181.455687284 0.041408777  454021 
1745356181.455688000 0.041260481  454022 
1745356181.455688953 0.041110277  454023 
1745356181.459321260 0.044286013  454024 
1745356181.459323406 0.043987274  454025 
1745356181.459323883 0.043743849  454026 
1745356181.459324360 0.043593407  454027 
1745356181.459325075 0.043443203  454028 
1745356181.459325790 0.043277979  454029 
